"sigungu","bungi","bonbun","bubun","buildingName","area","daejiarea","dealyearmonth","dealDay","dealAmount","floor","buildYear","roadname"
"서울특별시 동대문구 장안동","358-7","0358","0007","자이리버빌","72.97","42.03","202009","3","51,750","3","2020","장한로14길 76"
"서울특별시 동대문구 장안동","439-19","0439","0019","장안하이빌","56.1","31.49","202009","11","31,000","4","2014","장한로10길 63"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","33.57","19.03","202009","14","15,000","-1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","54.81","30.22","202009","14","23,800","3","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","47.25","26.05","202009","14","20,600","3","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","54.81","30.22","202009","14","23,800","2","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","47.25","26.05","202009","14","20,600","2","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","54.81","30.22","202009","14","23,800","1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","35.55","20.16","202009","14","15,900","-1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","35.28","20","202009","14","15,700","-1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","47.25","26.05","202009","14","20,600","1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","35.55","20.16","202009","14","15,900","-1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","41.85","23.08","202009","14","18,100","3","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","41.85","23.08","202009","14","18,100","2","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","422-1","0422","0001","전원(422-1)","41.85","23.08","202009","14","18,100","1","1996","천호대로79길 58"
"서울특별시 동대문구 장안동","324-4","0324","0004","조일티아모3차","56.9","35.38","202009","5","32,000","3","2016","장한로30길 23-2"
"서울특별시 동대문구 장안동","406-2","0406","0002","청솔브레싱빌(406-2)","54.68","32.56","202009","12","31,900","4","2014","천호대로77가길 18"
"서울특별시 동대문구 장안동","419-2","0419","0002","포에버빌","43.03","27.52","202009","2","32,600","5","2015","천호대로77가길 32"
"서울특별시 동대문구 장안동","327-8","0327","0008","현대캐슬","43.53","28.27","202009","18","27,000","5","2016","장한로34길 29"
"서울특별시 동대문구 장안동","92-62","0092","0062","형제아트빌(92-62)","58.85","29.3","202009","17","25,000","2","2002","사가정로25가길 32"
"서울특별시 동대문구 전농동","103-62","0103","0062","대원맨숀","67.12","27.17","202009","13","32,000","1","1995","전농로36길 28"
"서울특별시 동대문구 전농동","126-28","0126","0028","더가온101동","29.39","21.3","202009","11","52,000","2","2019","전농로31길 56"
"서울특별시 동대문구 전농동","103-34","0103","0034","삼경빌라","50.94","19.4","202009","7","20,000","4","1993","전농로38가길 34"
"서울특별시 동대문구 전농동","55-3","0055","0003","인성하이츠24차 에이동","53.48","31.02","202009","22","38,500","4","2018","사가정로13가길 39"
"서울특별시 동대문구 전농동","55-14","0055","0014","퍼시픽하우스43차","57.38","33.47","202009","1","29,000","4","2002","사가정로15길 38-14"
"서울특별시 동대문구 전농동","103-77","0103","0077","한창빌라","68.98","47.18","202009","6","24,000","2","1991","전농로34길 20-2"
"서울특별시 동대문구 제기동","136-42","0136","0042","(136-42)","46.02","20.4","202009","12","17,800","3","1993","고산자로62길 1-8"
"서울특별시 동대문구 제기동","67-39","0067","0039","(67-39)","41.04","24.18","202009","5","13,000","3","2004","안암로18가길 11"
"서울특별시 동대문구 제기동","146-1","0146","0001","고려맨션","67.87","50.9","202009","17","22,200","1","1977","안암로18길 3"
"서울특별시 동대문구 제기동","882","0882","0000","연희펠리시티","56.64","35.5","202009","15","45,700","6","2020","약령중앙로13길 7"
"서울특별시 동대문구 제기동","274-22","0274","0022","제기동274-22","27.36","20.7","202009","8","24,500","1","2020","왕산로23가길 13-6"
"서울특별시 동대문구 제기동","274-22","0274","0022","제기동274-22","27.58","20.29","202009","8","24,500","1","2020","왕산로23가길 13-6"
