no,city,gugun,dong,bungi,bonbun,bubun,buildingName,area,daejiarea,dealyearmonth,dealDay,dealAmount,floor,buildYear,roadname
218,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),40.61,24.44,202009,7,"35,000",2,2018,천중로27길 70
219,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),39.87,24,202009,9,"34,000",4,2018,천중로27길 70
220,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),39.93,24.04,202009,10,"35,500",3,2018,천중로27길 70
221,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),39.87,24,202009,10,"34,000",5,2018,천중로27길 70
222,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),25.98,15.64,202009,13,"26,500",2,2018,천중로27길 70
223,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),39.87,24,202009,13,"33,800",4,2018,천중로27길 70
224,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),42.79,25.77,202009,16,"36,000",2,2018,천중로27길 70
225,서울특별시,강동구,천호동,574,574,0,청운빌리지(574),40.61,24.44,202009,19,"36,000",2,2018,천중로27길 70
226,서울특별시,강동구,천호동,575,575,0,청운캐슬,39.87,25.55,202009,4,"34,800",3,2019,천중로27길 60
227,서울특별시,강동구,천호동,575,575,0,청운캐슬,25.98,16.65,202009,6,"26,400",3,2019,천중로27길 60
228,서울특별시,강동구,천호동,575,575,0,청운캐슬,56.26,36.05,202009,7,"39,000",6,2019,천중로27길 60
229,서울특별시,강동구,천호동,575,575,0,청운캐슬,41.22,26.41,202009,7,"36,000",5,2019,천중로27길 60
230,서울특별시,강동구,천호동,575,575,0,청운캐슬,26.24,16.81,202009,12,"26,300",2,2019,천중로27길 60
231,서울특별시,강동구,천호동,575,575,0,청운캐슬,39.87,25.55,202009,14,"34,900",2,2019,천중로27길 60
232,서울특별시,강동구,천호동,575,575,0,청운캐슬,39.87,25.55,202009,18,"35,000",3,2019,천중로27길 60
233,서울특별시,강동구,천호동,575,575,0,청운캐슬,37.46,27.27,202009,19,"33,500",6,2019,천중로27길 60
234,서울특별시,강동구,천호동,225-2,225,2,초동빌라가동,32.7,24.93,202009,7,"15,000",-1,1986,천중로27길 69
235,서울특별시,강동구,천호동,364-2,364,2,칠성빌라,77.52,49.75,202009,18,"31,500",4,1993,구천면로35길 44
236,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,51.16,31.68,202009,8,"39,150",2,2020,올림픽로77길 55
237,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,50.72,31.41,202009,8,"38,400",2,2020,올림픽로77길 55
238,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,58.52,36.24,202009,8,"40,000",4,2020,올림픽로77길 55
239,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,43.43,27,202009,8,"33,600",5,2020,올림픽로77길 55
240,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,52.09,32.25,202009,8,"40,000",4,2020,올림픽로77길 55
241,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,51.16,31.68,202009,8,"39,350",3,2020,올림픽로77길 55
242,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,50.23,31.11,202009,8,"38,600",3,2020,올림픽로77길 55
243,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,50.72,31.41,202009,8,"38,600",3,2020,올림픽로77길 55
244,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,48.53,30.03,202009,8,"37,500",5,2020,올림픽로77길 55
245,서울특별시,강동구,천호동,337-64,337,64,퍼스트빌,50.23,31.11,202009,8,"38,450",2,2020,올림픽로77길 55
246,서울특별시,강동구,천호동,231-28,231,28,해성빌라,23.07,21.22,202009,8,"23,200",6,2016,상암로27나길 2-7
247,서울특별시,강동구,천호동,231-28,231,28,해성빌라,23.07,21.22,202009,8,"23,200",6,2016,상암로27나길 2-7
248,서울특별시,강동구,천호동,461-12,461,12,현영빌라,57.01,32.79,202009,4,"50,000",2,2001,구천면로16길 12
249,서울특별시,강동구,천호동,Jul-52,52,7,현진빌라(52-7),38.55,20.5,202009,4,"19,700",2,2013,양재대로121길 25-12
250,서울특별시,강북구,미아동,258-209,258,209,(258-209),33.91,25.06,202009,13,"20,700",-1,1987,오현로9길 154
251,서울특별시,강북구,미아동,258-485,258,485,(258-485),42.53,29.94,202009,19,"26,000",2,1986,오패산로52마길 20-5
252,서울특별시,강북구,미아동,258-498,258,498,(258-498),47.67,37.35,202009,16,"28,000",2,1986,오패산로52나길 26
253,서울특별시,강북구,미아동,258-504,258,504,(258-504),41.67,27.5,202009,12,"25,000",-1,1987,오현로9길 146-3
254,서울특별시,강북구,미아동,258-582,258,582,(258-582),39.25,28.16,202009,19,"27,600",2,1987,오패산로52자길 28
255,서울특별시,강북구,미아동,258-585,258,585,(258-585),39.52,26.66,202009,1,"24,000",2,1987,오패산로52길 137
256,서울특별시,강북구,미아동,258-595,258,595,(258-595),35.74,23.83,202009,27,"24,000",2,1987,오패산로52아길 28
257,서울특별시,강북구,미아동,258-604,258,604,(258-604),45.28,33.47,202009,8,"28,000",1,1987,오현로9길 152
258,서울특별시,강북구,미아동,258-613,258,613,(258-613),38.11,27.16,202009,8,"18,000",-1,1987,오패산로52길 69
259,서울특별시,강북구,미아동,258-613,258,613,(258-613),38.11,27.16,202009,23,"21,000",1,1987,오패산로52길 69
260,서울특별시,강북구,미아동,258-695,258,695,(258-695),52.14,35.12,202009,6,"30,000",2,1988,오패산로52길 65
261,서울특별시,강북구,미아동,3-249,3,249,(3-249),43.53,31.03,202009,12,"24,000",2,1993,오패산로30가길 3-4
262,서울특별시,강북구,미아동,776-140,776,140,(776-140),43.94,21.16,202009,18,"14,500",4,2008,솔매로22길 25
263,서울특별시,강북구,미아동,836-50,836,50,(836-50),58.26,39.67,202009,13,"16,000",2,1994,삼양로41길 88-5
264,서울특별시,강북구,미아동,856-4,856,4,(856-4),92.33,79,202009,23,"53,800",1,1979,월계로7길 42
265,서울특별시,강북구,미아동,123-3,123,3,SB팰리스,56.9,31.93,202009,1,"44,000",5,2017,솔매로 152
266,서울특별시,강북구,미아동,327-27,327,27,경일리치빌2,48.96,29.21,202009,19,"27,000",2,2016,도봉로23길 24-7
267,서울특별시,강북구,미아동,791-1413,791,1413,그린빌라,55.34,31.26,202009,29,"15,000",3,2009,솔매로17길 33
268,서울특별시,강북구,미아동,158-77,158,77,금강캐슬,52.26,30.7,202009,7,"27,500",4,2016,도봉로76길 35-6
269,서울특별시,강북구,미아동,305-14,305,14,뉴그랜드하우스(305-14),39.42,26.13,202009,15,"26,000",3,2016,도봉로45길 24-5
270,서울특별시,강북구,미아동,413-11,413,11,대도맨션B동,69.51,49.59,202009,3,"65,700",3,1996,솔샘로60가길 32
271,서울특별시,강북구,미아동,320-22,320,22,대원아트빌2차,61.12,33.25,202009,17,"22,000",2,2002,삼양로38라길 11
272,서울특별시,강북구,미아동,258-163,258,163,동성주택,37.07,21.62,202009,9,"20,900",-1,1990,오패산로52나길 5
273,서울특별시,강북구,미아동,258-511,258,511,동성주택3,50.22,33.1,202009,21,"29,500",2,1987,오패산로52마길 16
274,서울특별시,강북구,미아동,124-9,124,9,동원빌리지,61.65,29.6,202009,8,"20,800",5,2002,도봉로50길 32-5
275,서울특별시,강북구,미아동,791-1716,791,1716,드림아트빌,66.48,32.3,202009,22,"16,000",1,2008,솔매로22가길 41
276,서울특별시,강북구,미아동,103-149,103,149,롯데타운빌,79.79,39.37,202009,24,"28,000",1,2003,오패산로 180
277,서울특별시,강북구,미아동,791-1666,791,1666,미도빌라트,45.12,28.51,202009,29,"13,900",2,1998,솔매로22길 28
278,서울특별시,강북구,미아동,158-61,158,61,미래프라임,40.545,26.94,202009,19,"23,300",5,2016,덕릉로30길 9-17
279,서울특별시,강북구,미아동,130-43,130,43,백양빌리지(나),37.74,19.84,202009,5,"16,800",4,2003,도봉로38길 30
280,서울특별시,강북구,미아동,258-568,258,568,범신11동,37.44,27.73,202009,11,"25,000",-1,1986,오패산로52다길 55
281,서울특별시,강북구,미아동,258-558,258,558,범신1동,47.46,30.83,202009,26,"31,000",2,1986,오패산로52라길 60
282,서울특별시,강북구,미아동,258-561,258,561,범신4동,42,28.34,202009,4,"22,800",-1,1986,오패산로52라길 66
283,서울특별시,강북구,미아동,791-1446,791,1446,산수빌라,15.74,14.55,202009,8,"5,700",3,2007,솔매로7가길 36
284,서울특별시,강북구,미아동,791-1821,791,1821,삼보빌라,59.83,30.77,202009,11,"11,000",-1,2002,인수봉로17길 11
285,서울특별시,강북구,미아동,130-120,130,120,삼일시티빌B동,46.25,28.19,202009,16,"25,000",3,2013,도봉로34길 43-3
286,서울특별시,강북구,미아동,130-120,130,120,삼일시티빌B동,46.25,28.19,202009,20,"25,000",2,2013,도봉로34길 43-3
287,서울특별시,강북구,미아동,791-1922,791,1922,새천년빌라1차,42.13,20.63,202009,29,"16,000",2,2004,인수봉로12길 32
288,서울특별시,강북구,미아동,258-118,258,118,서광주택,38.94,26.62,202009,26,"25,000",-1,1987,오패산로52라길 17
289,서울특별시,강북구,미아동,187-58,187,58,서울빌라,48.96,24.2,202009,28,"17,800",1,1992,도봉로68길 19-3
290,서울특별시,강북구,미아동,165-60,165,60,성우그랜드빌(165-60),49.62,23.18,202009,4,"20,300",1,2002,도봉로68길 19-6
291,서울특별시,강북구,미아동,709-1,709,1,성우빌리지,57.92,37.06,202009,7,"24,400",4,2011,도봉로29길 83-34
292,서울특별시,강북구,미아동,198-18,198,18,성은빌라,72.74,49.51,202009,3,"38,000",3,2008,솔매로51길 8-7
293,서울특별시,강북구,미아동,258-125,258,125,세신빌라B,41.61,27.87,202009,1,"24,500",1,1986,오패산로52다길 1
294,서울특별시,강북구,미아동,122-24,122,24,세영주택,56.18,35.85,202009,9,"22,500",4,2010,솔매로54길 6-13
295,서울특별시,강북구,미아동,165-61,165,61,소백그랑빌A,50.74,23.8,202009,8,"20,000",5,2003,도봉로68길 25
296,서울특별시,강북구,미아동,776-121,776,121,수연빌리지,47.66,28.34,202009,18,"21,900",2,2015,솔매로22길 23
297,서울특별시,강북구,미아동,1363,1363,0,수유지웰에스테이트,15.885,13.04,202009,29,"10,000",3,2015,도봉로76길 48
298,서울특별시,강북구,미아동,791-3071,791,3071,신일주택,69.03,36.86,202009,18,"10,700",-1,1994,솔매로22길 59-10
299,서울특별시,강북구,미아동,776-16,776,16,신흥뜨란채,43.21,27.8,202009,15,"25,000",5,2014,삼양로53길 25-3
300,서울특별시,강북구,미아동,791-2013,791,2013,썬빌라(2동),62.09,34.41,202009,29,"28,000",3,2009,인수봉로6길 11-6
301,서울특별시,강북구,미아동,767-26,767,26,아리따움빌,38.56,25.09,202009,27,"23,800",2,2015,삼양로54가길 10
302,서울특별시,강북구,미아동,791-1909,791,1909,양정빌라트9차,59.92,24.11,202009,10,"16,300",4,2002,인수봉로8길 31
303,서울특별시,강북구,미아동,258-39,258,39,영일빌라,43.11,22.05,202009,18,"27,000",3,1995,오패산로52사길 75
304,서울특별시,강북구,미아동,258-39,258,39,영일빌라,30.56,15.63,202009,23,"19,950",1,1995,오패산로52사길 75
305,서울특별시,강북구,미아동,258-39,258,39,영일빌라,48.15,24.62,202009,28,"24,800",-1,1995,오패산로52사길 75
306,서울특별시,강북구,미아동,791-2139,791,2139,예인빌라,37.59,23.37,202009,12,"15,000",2,2007,솔샘로47길 27
307,서울특별시,강북구,미아동,258-189,258,189,용화2,41.58,31.17,202009,22,"29,900",2,1988,오패산로52다길 18
308,서울특별시,강북구,미아동,258-88,258,88,우광(258-88),36.78,24.83,202009,28,"26,000",1,1988,오패산로52바길 26
309,서울특별시,강북구,미아동,791-2172,791,2172,월드빌라(791-2172),50.38,27.5,202009,12,"16,200",3,2008,솔샘로47나길 36
310,서울특별시,강북구,미아동,Jun-87,87,6,월드빌라(87-6),62.38,31.89,202009,7,"25,500",1,2002,오현로8길 17
311,서울특별시,강북구,미아동,791-1122,791,1122,은행빌라,59.84,40.16,202009,25,"18,100",2,1998,삼양로63길 9
312,서울특별시,강북구,미아동,839-43,839,43,의정리치빌,45.36,26,202009,10,"16,300",4,2008,솔샘로47가길 9
313,서울특별시,강북구,미아동,791-997,791,997,이노시티빌2차,69.03,33.17,202009,18,"22,800",3,2007,삼양로67길 3-4
314,서울특별시,강북구,미아동,258-488,258,488,인승빌라나,42.22,34.18,202009,20,"26,500",1,1988,오패산로52길 57
315,서울특별시,강북구,미아동,258-618,258,618,장미빌라가동,41.03,28.5,202009,14,"20,000",-1,1988,오현로9길 102-5
316,서울특별시,강북구,미아동,791-1543,791,1543,재성빌라트,51.82,28.44,202009,22,"18,700",3,2007,솔매로10길 18
317,서울특별시,강북구,미아동,791-2280,791,2280,정성주택6차,58.35,39.08,202009,16,"23,300",1,2008,삼양로35가길 6
318,서울특별시,강북구,미아동,130-117,130,117,정원드림빌(130-117),42.14,26.64,202009,19,"25,000",6,2013,도봉로38길 22
319,서울특별시,강북구,미아동,258-102,258,102,정한주택가동,42.33,30,202009,8,"32,000",2,1988,오패산로52길 90
320,서울특별시,강북구,미아동,307-8,307,8,지인스위트(A),57.22,31.16,202009,8,"24,500",2,2008,도봉로45길 54
321,서울특별시,강북구,미아동,3-718,3,718,창신빌,59.71,25.42,202009,10,"28,500",3,2005,오패산로48길 6
322,서울특별시,강북구,미아동,3-718,3,718,창신빌,59.71,25.42,202009,10,"28,500",3,2005,오패산로48길 6
323,서울특별시,강북구,미아동,133-19,133,19,청보베스트빌,38.75,27.22,202009,10,"34,500",2,2019,도봉로30길 43-11
324,서울특별시,강북구,미아동,311-79,311,79,청운아트빌라16차,52.75,29.85,202009,12,"23,200",2,2002,도봉로41길 72
325,서울특별시,강북구,미아동,133-14,133,14,타임아트빌,38.16,23.14,202009,14,"23,000",4,2014,도봉로30길 43-17
326,서울특별시,강북구,미아동,791-2882,791,2882,파크빌,28.89,16.89,202009,24,"9,000",5,2008,인수봉로6길 8
327,서울특별시,강북구,미아동,776-100,776,100,하이츠파크빌(A동),40.2,25.1,202009,10,"25,800",5,2017,삼양로51길 15-3
328,서울특별시,강북구,미아동,776-100,776,100,하이츠파크빌(A동),40.75,25.43,202009,15,"24,900",4,2017,삼양로51길 15-3
329,서울특별시,강북구,미아동,776-85,776,85,한신빌라트(776-85),29.39,18.4,202009,15,"22,000",5,2015,삼양로51길 5-7
330,서울특별시,강북구,미아동,258-237,258,237,한영빌라(258-237),40.53,30.78,202009,19,"26,200",2,1989,오패산로48길 42-1
331,서울특별시,강북구,미아동,315-3,315,3,해오름빌리지(315-3),74.55,40.72,202009,15,"29,500",4,2011,도봉로39길 26
332,서울특별시,강북구,미아동,791-761,791,761,현대빌라(791-761),67.95,35.43,202009,14,"36,000",-1,1996,삼양로58길 30-12
333,서울특별시,강북구,미아동,258-65,258,65,현대빌라C,39.02,28.17,202009,18,"26,000",1,1988,오패산로52길 111
334,서울특별시,강북구,미아동,8-156,8,156,현대화이트빌,66.45,30.63,202009,14,"43,150",3,2003,월계로21나길 11
335,서울특별시,강북구,미아동,341-1,341,1,화인하우스B동,59.4,37.74,202009,5,"30,000",4,2015,도봉로29길 69-6
336,서울특별시,강북구,미아동,258-215,258,215,황해주택A동,54.81,40.83,202009,19,"31,000",2,1988,오패산로52라길 50
337,서울특별시,강북구,미아동,258-216,258,216,황해주택B동,54.87,42.45,202009,14,"32,200",1,1988,오패산로52라길 52
338,서울특별시,강북구,미아동,06-04,6,4,히람팰리스,57.31,46.62,202009,19,"36,500",2,2019,오패산로30길 18-13
339,서울특별시,강북구,미아동,198-17,198,17,힐링파크,43.25,26.35,202009,1,"34,200",2,2019,도봉로54길 30
340,서울특별시,강북구,미아동,90-62,90,62,힐하우스,14.69,9.25,202009,21,"15,000",5,2014,오현로 14
341,서울특별시,강북구,번동,148-478,148,478,(148-478),34.56,25.33,202009,23,"14,700",-1,1991,오현로25길 88
342,서울특별시,강북구,번동,454-12,454,12,(454-12),45.54,28.72,202009,10,"9,000",-1,1992,덕릉로51길 13-11
343,서울특별시,강북구,번동,458-84,458,84,(458-84),76.53,41.37,202009,1,"25,000",4,2002,도봉로96나길 12
344,서울특별시,강북구,번동,148-56,148,56,경원주택,43.74,17.88,202009,25,"19,000",2,1993,오현로25길 11
345,서울특별시,강북구,번동,148-74,148,74,경원주택1,36.63,33.67,202009,17,"20,000",1,1990,오현로25마길 9
346,서울특별시,강북구,번동,148-234,148,234,광신주택(148-234),33.25,17.6,202009,9,"13,000",-1,1992,오현로25마길 16
347,서울특별시,강북구,번동,148-91,148,91,광신주택A,28.41,23.71,202009,10,"16,400",2,1989,오현로25라길 24
348,서울특별시,강북구,번동,443-46,443,46,낙원그랑빌,58.62,28.24,202009,24,"22,200",2,2001,오패산로67길 21
349,서울특별시,강북구,번동,148-78,148,78,대광(나),41.62,32.63,202009,29,"24,000",1,1989,오현로25길 60
350,서울특별시,강북구,번동,148-78,148,78,대광(나),41.62,32.63,202009,29,"24,000",1,1989,오현로25길 60
351,서울특별시,강북구,번동,148-147,148,147,대광주택,43.38,29.06,202009,24,"17,500",1,1992,오현로21길 17
352,서울특별시,강북구,번동,311-3,311,3,대동빌라A,55.71,38.08,202009,7,"16,350",3,1991,오현로31길 10
353,서울특별시,강북구,번동,148-3,148,3,대동주택(다동),34.23,25.33,202009,10,"20,000",2,1990,오현로25길 18
354,서울특별시,강북구,번동,148-135,148,135,대영아트빌,76.14,42.17,202009,22,"20,000",5,2005,오현로25가길 23
355,서울특별시,강북구,번동,348-9,348,9,더블하이빌,36.34,32.69,202009,25,"17,500",4,2016,오현로31길 93-14
356,서울특별시,강북구,번동,443-123,443,123,동일맨션,62.61,28.67,202009,19,"21,900",3,2001,덕릉로 125-12
357,서울특별시,강북구,번동,148-71,148,71,마산빌라,35.94,20.9,202009,21,"17,500",2,1992,오현로25길 27
358,서울특별시,강북구,번동,148-305,148,305,목향주택(바),35.67,27.54,202009,2,"17,000",2,1990,오현로25다길 82
359,서울특별시,강북구,번동,148-226,148,226,미진빌라,35.75,26.47,202009,29,"10,000",1,1990,오현로25길 78
