no,city,gugun,dong,bunji,bonbun,bubun,buildingname,type,area,contract_year_month,contract_day,bondfee,rentmoney,floor,buildyear,address
2955,서울특별시,마포구,합정동,448-19,448,19,굿모닝빌(448-19),월세,22.32,202009,16,1000,55,2,2008,희우정로5길 18
2956,서울특별시,마포구,합정동,431-11,431,11,그레이스빌,월세,29.96,202009,24,2000,70,4,2013,월드컵로7길 65-3
2957,서울특별시,마포구,합정동,369-10,369,10,그레이스빌2차A,전세,22.44,202009,12,14000,0,5,2004,토정로 17-12
2958,서울특별시,마포구,합정동,426-10,426,10,그린랜드빌리지,전세,84.42,202009,8,40000,0,3,1996,월드컵로 31-7
2959,서울특별시,마포구,합정동,426-10,426,10,그린랜드빌리지,전세,84.42,202009,8,40000,0,3,1996,월드컵로 31-7
2960,서울특별시,마포구,합정동,391-13,391,13,그린빌,월세,16.55,202009,5,1000,49,3,2011,포은로2가길 43
2961,서울특별시,마포구,합정동,389-33,389,33,금성빌라,전세,59.17,202009,14,25000,0,1,1997,월드컵로5길 45
2962,서울특별시,마포구,합정동,441-14,441,14,대명파크뷰,월세,33.54,202009,22,3000,60,4,2008,월드컵로7길 120
2963,서울특별시,마포구,합정동,389-11,389,11,대명풀하우스,전세,20.21,202009,26,20000,0,2,2014,양화로1길 54
2964,서울특별시,마포구,합정동,438-20,438,20,대명풀하우스2,전세,52.96,202009,9,37800,0,5,2016,월드컵로5길 92
2965,서울특별시,마포구,합정동,440-18,440,18,대명풀하우스3,전세,12.32,202009,26,9500,0,4,2013,월드컵로7길 105
2966,서울특별시,마포구,합정동,431-44,431,44,대명피렌체2,전세,29.54,202009,15,23000,0,4,2010,월드컵로7안길 14
2967,서울특별시,마포구,합정동,431-44,431,44,대명피렌체2,전세,29.59,202009,19,21000,0,3,2010,월드컵로7안길 14
2968,서울특별시,마포구,합정동,438-13,438,13,대명피렌체3,전세,46.84,202009,6,26300,0,4,2010,포은로 35-4
2969,서울특별시,마포구,합정동,364-6,364,6,대호빌라,전세,41.58,202009,23,15000,0,2,1987,성지1길 41-3
2970,서울특별시,마포구,합정동,446-6,446,6,동광탑스빌,월세,29.97,202009,13,18000,3,4,2010,희우정로 33-5
2971,서울특별시,마포구,합정동,356-17,356,17,동삼주택,전세,32.59,202009,12,19000,0,2,1987,어울마당로3길 11
2972,서울특별시,마포구,합정동,356-17,356,17,동삼주택,전세,33.6,202009,29,19000,0,2,1987,어울마당로3길 11
2973,서울특별시,마포구,합정동,198-4,198,4,리버빌1,전세,56.87,202009,2,30000,0,2,2002,토정로 26
2974,서울특별시,마포구,합정동,448-13,448,13,무지개빌라(448-13),전세,28.14,202009,19,20000,0,1,1993,희우정로1길 63
2975,서울특별시,마포구,합정동,429-43,429,43,베스트빌,전세,22.38,202009,21,15000,0,2,2008,월드컵로5길 36-20
2976,서울특별시,마포구,합정동,390-14,390,14,벨라비스타,월세,16.089,202009,15,3000,53,5,2012,포은로2나길 31
2977,서울특별시,마포구,합정동,360-14,360,14,부유빌라,전세,36.62,202009,21,15000,0,1,1991,독막로8길 30-6
2978,서울특별시,마포구,합정동,398-14,398,14,삼성빌라,전세,63.3,202009,3,26000,0,3,1995,희우정로 21
2979,서울특별시,마포구,합정동,369-27,369,27,삼원랙스빌라,전세,33.56,202009,3,17500,0,3,1995,성지5길 6
2980,서울특별시,마포구,합정동,429-3,429,3,샤인빌리지,월세,70.74,202009,19,1000,45,4,2008,월드컵로7길 31
2981,서울특별시,마포구,합정동,386-36,386,36,수하우스(SUHOUSE),월세,29.86,202009,15,3000,80,1,2014,월드컵로5길 33-9
2982,서울특별시,마포구,합정동,426-23,426,23,에벤에셀,전세,15.4,202009,19,14700,0,2,2013,월드컵로7길 13
2983,서울특별시,마포구,합정동,438-19,438,19,영진르네상스빌,월세,29.76,202009,1,3000,50,2,2011,희우정로 32
2984,서울특별시,마포구,합정동,430-15,430,15,온세베스트빌,전세,34.05,202009,15,20000,0,5,2008,월드컵로5길 48
2985,서울특별시,마포구,합정동,398-5,398,5,우성빌라,전세,37.58,202009,7,23000,0,2,1988,희우정로3길 3
2986,서울특별시,마포구,합정동,443-1,443,1,위산빌라,전세,29.97,202009,6,19000,0,3,2010,동교로8길 9
2987,서울특별시,마포구,합정동,391-27,391,27,주연빌리지27,전세,44.68,202009,8,29000,0,5,2004,포은로2가길 33-6
2988,서울특별시,마포구,합정동,391-27,391,27,주연빌리지27,전세,44.68,202009,8,29000,0,5,2004,포은로2가길 33-6
2989,서울특별시,마포구,합정동,Nov-91,91,11,한강타운(91-11),전세,31.14,202009,18,22000,0,5,2009,토정로2길 6-9
2990,서울특별시,마포구,합정동,451-11,451,11,합정어반힐,전세,24.26,202009,11,30000,0,6,2020,희우정로7길 31
2991,서울특별시,마포구,합정동,451-11,451,11,합정어반힐,전세,16.5,202009,29,20000,0,2,2020,희우정로7길 31
2992,서울특별시,마포구,합정동,451-11,451,11,합정어반힐,전세,16.5,202009,29,20000,0,2,2020,희우정로7길 31
2993,서울특별시,마포구,합정동,395-2,395,2,홍익빌라,전세,63.12,202009,11,18000,0,3,1985,포은로 21-1
2994,서울특별시,마포구,합정동,91-19,91,19,홍익파크빌,전세,60.18,202009,25,28000,0,2,2008,토정로2길 17
2995,서울특별시,마포구,합정동,432-6,432,6,화진리버빌,전세,17.85,202009,12,14700,0,4,2011,동교로 60
2996,서울특별시,마포구,현석동,227,227,0,리버뷰,월세,13.22,202009,9,7000,22,2,2016,신수로 5
2997,서울특별시,마포구,현석동,227,227,0,리버뷰,월세,14.42,202009,9,5000,28,3,2016,신수로 5
2998,서울특별시,마포구,현석동,174-5,174,5,현신빌라B동,전세,46.83,202009,20,15500,0,2,1992,신수로3길 11
2999,서울특별시,서대문구,남가좌동,337-8,337,8,거성리젠시,전세,52.93,202009,4,25000,0,4,2012,가재울로8길 30
3000,서울특별시,서대문구,남가좌동,5-203,5,203,아람빌라3,전세,51.67,202009,5,16500,0,1,2001,명지대1라길 21
3001,서울특별시,서대문구,남가좌동,337-28,337,28,주원PetVill,전세,29.53,202009,23,33000,0,4,2017,가재울로6길 33
3002,서울특별시,서대문구,남가좌동,5-120,5,120,태양,전세,33.03,202009,6,4500,0,-1,1986,명지대3길 24-7
3003,서울특별시,서대문구,대현동,90-70,90,70,파라타워,전세,15.792,202009,7,20000,0,3,2020,신촌로 163
3004,서울특별시,서대문구,대현동,90-70,90,70,파라타워,월세,15.792,202009,12,10000,50,6,2020,신촌로 163
3005,서울특별시,서대문구,북가좌동,2-81,2,81,(2-81),전세,34.62,202009,3,13000,0,1,1987,증가로24나길 12
3006,서울특별시,서대문구,북가좌동,2-81,2,81,(2-81),전세,34.62,202009,3,13000,0,1,1987,증가로24나길 12
3007,서울특별시,서대문구,북가좌동,03-08,3,8,(3-8),전세,88.89,202009,21,21000,0,2,2003,증가로12나길 88
3008,서울특별시,서대문구,북가좌동,342-7,342,7,(342-7),전세,36.9,202009,29,11000,0,2,1993,증가로32길 5
3009,서울특별시,서대문구,북가좌동,74-177,74,177,(74-177),전세,40.02,202009,4,11000,0,1,1986,증가로23다길 31
3010,서울특별시,서대문구,북가좌동,74-207,74,207,WJ파크빌(74-207),전세,26.78,202009,29,16500,0,5,2017,증가로 29-4
3011,서울특별시,서대문구,북가좌동,80-48,80,48,강산빌라,전세,63.63,202009,7,18000,0,2,1998,거북골로18나길 34
3012,서울특별시,서대문구,북가좌동,80-48,80,48,강산빌라,전세,61.08,202009,11,17000,0,1,1998,거북골로18나길 34
3013,서울특별시,서대문구,북가좌동,288-6,288,6,거봉빌라(288-6),전세,77.5,202009,15,21000,0,3,2001,증가로21길 25
3014,서울특별시,서대문구,북가좌동,328-14,328,14,다인하우스(328-14),월세,17.1,202009,21,500,44,3,2012,증가로29길 12
3015,서울특별시,서대문구,북가좌동,314-30,314,30,대명플러스,전세,29.61,202009,5,20000,0,3,2014,거북골로20길 33-33
3016,서울특별시,서대문구,북가좌동,290-1,290,1,더플레이스한양,전세,49.5,202009,5,29000,0,5,2017,증가로 211
3017,서울특별시,서대문구,북가좌동,344-33,344,33,동부홈타운,전세,39.6,202009,25,10250,0,5,2011,증가로31길 40
3018,서울특별시,서대문구,북가좌동,344-33,344,33,동부홈타운,전세,39.6,202009,25,15000,0,5,2011,증가로31길 40
3019,서울특별시,서대문구,북가좌동,296-18,296,18,로얄캐슬,월세,18.16,202009,25,2287,3,3,2014,증가로23다길 3-6
3020,서울특별시,서대문구,북가좌동,294-9,294,9,밀레니엄,전세,29.9,202009,4,17000,0,2,2014,증가로25길 23
3021,서울특별시,서대문구,북가좌동,3-38,3,38,바움샤인빌,전세,29.46,202009,14,24500,0,2,2020,증가로20길 80
3022,서울특별시,서대문구,북가좌동,5-49,5,49,비전파크,월세,36.79,202009,15,4000,81,4,2017,증가로20가길 34
3023,서울특별시,서대문구,북가좌동,329-31,329,31,삼성쉐르빌,전세,57.95,202009,12,23000,0,3,2005,증가로29길 12-40
3024,서울특별시,서대문구,북가좌동,344-13,344,13,새로나빌라,전세,51.09,202009,11,17000,0,1,1992,불광천길 182
3025,서울특별시,서대문구,북가좌동,5-51,5,51,세방퍼스트빌,전세,60.33,202009,21,18000,0,3,2000,증가로20가길 24
3026,서울특별시,서대문구,북가좌동,350-20,350,20,신안월드(350-20),전세,17.64,202009,22,9000,0,2,2003,불광천길 24
3027,서울특별시,서대문구,북가좌동,317-20,317,20,엘렌시아캐슬(317-20),월세,27.89,202009,10,10000,15,5,2013,거북골로22길 9-5
3028,서울특별시,서대문구,북가좌동,05-09,5,9,월드빌2차,월세,63.75,202009,8,13000,50,2,2008,증가로12나길 51
3029,서울특별시,서대문구,북가좌동,296-24,296,24,은혜빌라(296-24),월세,55,202009,25,3000,40,4,2003,증가로23길 31-7
3030,서울특별시,서대문구,북가좌동,3-129,3,129,청운하이츠(3-129),전세,45.28,202009,9,18000,0,5,2010,증가로24나길 24-12
3031,서울특별시,서대문구,북가좌동,3-129,3,129,청운하이츠(3-129),전세,45.28,202009,9,18000,0,5,2010,증가로24나길 24-12
3032,서울특별시,서대문구,북가좌동,74-90,74,90,하나블루힐스(74-90),전세,29.9,202009,28,19400,0,2,2017,증가로17길 29-9
3033,서울특별시,서대문구,북가좌동,80-22,80,22,한양빌라(80-22),전세,41.4,202009,11,15000,0,2,1991,거북골로14길 63
3034,서울특별시,서대문구,북가좌동,348-3,348,3,한양아트빌(348-3),전세,47.7,202009,22,19000,0,5,2005,거북골로23길 6-6
3035,서울특별시,서대문구,북가좌동,315-34,315,34,한오빌라,전세,35.31,202009,5,13000,0,3,1993,거북골로20길 23-13
3036,서울특별시,서대문구,북가좌동,380-11,380,11,행운아트빌,전세,77.08,202009,17,24000,0,1,2002,수색로8나길 14
3037,서울특별시,서대문구,북가좌동,367-1,367,1,행운아트빌(A동),전세,43.26,202009,26,17850,0,5,2003,거북골로23길 11
3038,서울특별시,서대문구,북아현동,123-64,123,64,세종화이트빌,전세,68.93,202009,2,30000,0,4,2002,북아현로6길 65-22
3039,서울특별시,서대문구,북아현동,1-71,1,71,예우빌리지B동,전세,58.38,202009,28,20000,0,5,2002,북아현로20길 42
3040,서울특별시,서대문구,북아현동,123-76,123,76,월드빌라,전세,76.8,202009,22,23000,0,2,2001,북아현로6길 65-9
3041,서울특별시,서대문구,북아현동,1-496,1,496,한양홈타운,전세,75.23,202009,5,22000,0,1,2007,북아현로22길 46
3042,서울특별시,서대문구,북아현동,123-74,123,74,현대빌라트,전세,75.31,202009,28,21000,0,2,2000,북아현로6길 65-17
3043,서울특별시,서대문구,연희동,132-47,132,47,(132-47),전세,18.43,202009,7,7000,0,2,2012,연희로 193-11
3044,서울특별시,서대문구,연희동,132-47,132,47,(132-47),전세,16.3,202009,7,7000,0,1,2012,연희로 193-11
3045,서울특별시,서대문구,연희동,218-43,218,43,(218-43),전세,80.82,202009,2,33000,0,3,2012,동교로 292
3046,서울특별시,서대문구,연희동,541-19,541,19,(541-19),월세,50,202009,24,13000,20,3,2003,홍제천로2길 30-10
3047,서울특별시,서대문구,연희동,712-16,712,16,(712-16),전세,38.77,202009,9,3000,0,-1,1986,홍연길 46-1
3048,서울특별시,서대문구,연희동,186-4,186,4,거평빌라,전세,59.94,202009,22,26000,0,2,1992,증가로 69
3049,서울특별시,서대문구,연희동,446-246,446,246,광남캐스빌,전세,64.76,202009,9,18000,0,4,2001,성산로7안길 18
3050,서울특별시,서대문구,연희동,Nov-86,86,11,더클래스,전세,50.98,202009,17,43000,0,2,2020,연희로25길 69
3051,서울특별시,서대문구,연희동,Nov-86,86,11,더클래스,전세,29.99,202009,25,35000,0,4,2020,연희로25길 69
3052,서울특별시,서대문구,연희동,51-127,51,127,로엠아트빌(B동),전세,79.04,202009,2,23000,0,3,2004,연희로14길 62-19
3053,서울특별시,서대문구,연희동,537-36,537,36,별장빌라트,전세,46.41,202009,9,11000,0,2,1999,홍제천로 54-148
3054,서울특별시,서대문구,연희동,187-120,187,120,보성빌라,전세,30.44,202009,12,6000,0,2,1997,연희로11자길 14-28
3055,서울특별시,서대문구,연희동,Nov-48,48,11,블레어빌,전세,28.54,202009,16,28500,0,3,2018,연희로16길 26-9
3056,서울특별시,서대문구,연희동,163-42,163,42,상신빌라A동,월세,48.37,202009,14,10000,15,3,1992,연희로35길 8
3057,서울특별시,서대문구,연희동,340-29,340,29,샬롬아트빌,전세,55.07,202009,15,25000,0,3,2002,연희로10가길 51-28
3058,서울특별시,서대문구,연희동,446-282,446,282,신세대하이빌,월세,22.8,202009,13,3500,15,2,1995,성산로7안길 36
3059,서울특별시,서대문구,연희동,724-9,724,9,연궁연립,전세,66.12,202009,10,13650,0,1,1980,가좌로 15
3060,서울특별시,서대문구,연희동,344-24,344,24,연희궁빌딩,전세,40,202009,9,14000,0,3,2002,성산로17길 7
3061,서울특별시,서대문구,연희동,344-24,344,24,연희궁빌딩,전세,40,202009,10,14000,0,3,2002,성산로17길 7
3062,서울특별시,서대문구,연희동,03-10,3,10,연희그린빌라에이비동,월세,43.35,202009,5,5000,55,2,1996,연희로36길 61
3063,서울특별시,서대문구,연희동,142-21,142,21,연희미다스파크,전세,46.67,202009,6,36000,0,9,2019,연희로 233
3064,서울특별시,서대문구,연희동,142-21,142,21,연희미다스파크,전세,46.2,202009,12,36000,0,9,2019,연희로 233
3065,서울특별시,서대문구,연희동,446-119,446,119,원일빌라,전세,42.53,202009,16,18890,0,3,1995,성산로 269-5
3066,서울특별시,서대문구,연희동,520-117,520,117,유지빌,전세,84.81,202009,5,8000,0,4,2006,홍제천로2길 108-12
3067,서울특별시,서대문구,연희동,520-117,520,117,유지빌,전세,84.81,202009,5,8000,0,4,2006,홍제천로2길 108-12
3068,서울특별시,서대문구,연희동,520-83,520,83,임탑빌라(520-83),전세,59.64,202009,23,18500,0,4,2001,홍제천로 54-69
3069,서울특별시,서대문구,연희동,Jun-76,76,6,주건축물제1동,월세,35.25,202009,4,10000,50,5,2016,연희로 190
3070,서울특별시,서대문구,옥천동,126-101,126,101,(126-101),전세,48,202009,1,18000,0,2,2004,독립문로6길 11
3071,서울특별시,서대문구,창천동,62-18,62,18,(62-18),월세,13.51,202009,7,5000,40,7,2011,연세로5다길 22-8
3072,서울특별시,서대문구,창천동,90-46,90,46,(90-46),월세,25.27,202009,23,300,40,1,2011,신촌로7안길 79
3073,서울특별시,서대문구,창천동,90-27,90,27,금반석시티빌7차,월세,12.74,202009,19,2000,47,2,2013,신촌로7길 49-10
3074,서울특별시,서대문구,창천동,412,412,0,무지개타운,전세,40.68,202009,14,19000,0,2,2003,연희로2길 34
3075,서울특별시,서대문구,창천동,293,293,0,반석하우스,월세,19.84,202009,10,3000,33,4,2002,신촌로1안길 10
3076,서울특별시,서대문구,창천동,282,282,0,세진빌라,전세,44.93,202009,10,20000,0,3,2003,신촌로3길 41
3077,서울특별시,서대문구,창천동,13-58,13,58,스타빌,월세,15.6,202009,17,3000,50,4,2013,연세로2나길 40
3078,서울특별시,서대문구,창천동,4-34,4,34,신촌빌라3차,전세,51.04,202009,12,16000,0,3,1991,연세로2나길 69
3079,서울특별시,서대문구,창천동,501-4,501,4,심스빌,전세,39.11,202009,19,21000,0,2,2002,신촌로3나길 14
3080,서울특별시,서대문구,창천동,347,347,0,어반스테이,전세,25.42,202009,16,26500,0,4,2020,신촌로1길 70
3081,서울특별시,서대문구,창천동,510-18,510,18,현대빌라(510-18),월세,68.03,202009,11,5000,85,4,1992,연희로2길 51-6
3082,서울특별시,서대문구,천연동,90-18,90,18,연진빌라(90-18),월세,36.96,202009,19,3000,49,2,2011,독립문로8안길 7
3083,서울특별시,서대문구,충정로3가,03-10,3,10,노벨아트빌,전세,56.336,202009,10,28000,0,2,2003,경기대로7길 14
3084,서울특별시,서대문구,충정로3가,08-01,8,1,동보빌라,전세,113.52,202009,10,20000,0,1,1984,경기대로3길 26
3085,서울특별시,서대문구,충정로3가,3-100,3,100,삼성빌,월세,45.25,202009,26,1000,45,3,2002,경기대로9길 83-3
3086,서울특별시,서대문구,홍은동,10-200,10,200,(10-200),월세,46.83,202009,2,1000,35,2,1986,홍은중앙로9나길 63-5
3087,서울특별시,서대문구,홍은동,188-25,188,25,(188-25),전세,32.79,202009,19,6500,0,3,1986,연희로41길 157
3088,서울특별시,서대문구,홍은동,277-123,277,123,(277-123),전세,78.61,202009,19,19000,0,2,2009,모래내로17길 71-10
3089,서울특별시,서대문구,홍은동,375,375,0,(375-0),월세,13.78,202009,23,500,35,2,2010,명지길 125
3090,서울특별시,서대문구,홍은동,400-17,400,17,(400-17),월세,22.35,202009,10,3000,47,1,2003,거북골로 4-14
3091,서울특별시,서대문구,홍은동,413-45,413,45,(413-45),월세,45.97,202009,1,16000,40,4,2020,증가로6길 34-27
3092,서울특별시,서대문구,홍은동,435-11,435,11,(435-11),전세,81.98,202009,26,14500,0,1,1979,통일로48길 21
3093,서울특별시,서대문구,홍은동,9-228,9,228,(9-228),전세,40.11,202009,28,7000,0,1,1985,포방터2길 28
3094,서울특별시,서대문구,홍은동,209-9,209,9,K-House(209-9),전세,49.22,202009,11,23000,0,2,2016,연희로41길 57
3095,서울특별시,서대문구,홍은동,355,355,0,금호,전세,57.6,202009,1,12000,0,2,1987,가좌로 123
3096,서울특별시,서대문구,홍은동,408-7,408,7,다원파크빌,전세,45.13,202009,5,16000,0,5,2013,증가로8길 79
3097,서울특별시,서대문구,홍은동,407-4,407,4,대성아트빌,월세,78.56,202009,5,1000,90,2,2003,증가로8길 82-14
3098,서울특별시,서대문구,홍은동,265-416,265,416,대호아트빌,전세,28.05,202009,25,24000,0,2,2017,연희로39마길 10
3099,서울특별시,서대문구,홍은동,265-416,265,416,대호아트빌,전세,28.05,202009,25,24000,0,2,2017,연희로39마길 10
3100,서울특별시,서대문구,홍은동,190-9,190,9,롯데그린빌라,전세,83.73,202009,20,18000,0,4,2011,연희로41다길 9
3101,서울특별시,서대문구,홍은동,397-35,397,35,명지빌라트,전세,29.92,202009,16,20500,0,2,2019,명지길 65
3102,서울특별시,서대문구,홍은동,10-236,10,236,미소지움,전세,29.91,202009,3,21000,0,3,2019,홍은중앙로9길 82-1
3103,서울특별시,서대문구,홍은동,10-236,10,236,미소지움,전세,29.86,202009,6,22000,0,4,2019,홍은중앙로9길 82-1
3104,서울특별시,서대문구,홍은동,8-1084,8,1084,북한산하이빌,전세,45.37,202009,4,25000,0,-1,2019,포방터길 163
3105,서울특별시,서대문구,홍은동,265-117,265,117,산호빌라,전세,30.78,202009,2,8000,0,4,1992,연희로39길 75-1
3106,서울특별시,서대문구,홍은동,397-33,397,33,샤르망메종,전세,34.07,202009,17,18000,0,4,2014,명지길 85
3107,서울특별시,서대문구,홍은동,294-16,294,16,성우아트빌,전세,37.29,202009,24,15000,0,4,2013,증가로6길 76-5
3108,서울특별시,서대문구,홍은동,374-1,374,1,세민 하이파크,전세,41.12,202009,5,17300,0,4,2011,가좌로 108-7
3109,서울특별시,서대문구,홍은동,268-4,268,4,시티빌,전세,84.22,202009,3,22000,0,1,2004,모래내로17길 42
3110,서울특별시,서대문구,홍은동,265-204,265,204,위일리츠빌(265-204),월세,34.76,202009,29,1000,60,5,2014,연희로39라길 23-4
3111,서울특별시,서대문구,홍은동,265-161,265,161,인산엘르빌A,전세,30.4,202009,4,14000,0,3,2016,연희로39가길 1
3112,서울특별시,서대문구,홍은동,265-156,265,156,정원아트빌,전세,62.46,202009,14,12600,0,4,2001,연희로39나길 10
3113,서울특별시,서대문구,홍은동,265-63,265,63,창구빌라,전세,52.96,202009,5,10000,0,3,1995,연희로39길 31-17
3114,서울특별시,서대문구,홍은동,8-35,8,35,초원빌라(8-35 가나동),전세,40.95,202009,25,6500,0,1,1991,홍은중앙로 151
3115,서울특별시,서대문구,홍은동,375-2,375,2,투유빌,전세,34.42,202009,11,14000,0,4,2010,명지길 124
3116,서울특별시,서대문구,홍은동,265-227,265,227,한양아트빌라,전세,43.32,202009,9,11500,0,2,1994,연희로39길 132
3117,서울특별시,서대문구,홍제동,181-2,181,2,(181-2),월세,38.25,202009,5,4500,60,2,2020,통일로36가길 16-1
3118,서울특별시,서대문구,홍제동,322-118,322,118,(322-118),전세,29.85,202009,9,16500,0,4,2016,모래내로 426
3119,서울특별시,서대문구,홍제동,312-297,312,297,-,전세,63.98,202009,12,20500,0,4,2012,통일로39길 86
3120,서울특별시,서대문구,홍제동,360-6,360,6,가산빌라,전세,76.8,202009,12,18000,0,3,1985,홍제내2길 14
3121,서울특별시,서대문구,홍제동,312-132,312,132,경일빌라B동,전세,41.55,202009,5,9500,0,2,1993,통일로39다길 11
3122,서울특별시,서대문구,홍제동,9-75,9,75,금강빌라,전세,34.47,202009,20,9500,0,3,1987,세검정로4길 91
3123,서울특별시,서대문구,홍제동,136-11,136,11,뉴캐슬,월세,25.44,202009,21,2000,65,3,2017,홍제원길 17
3124,서울특별시,서대문구,홍제동,266-21,266,21,대흥주택,월세,45.08,202009,28,5000,50,3,1997,세무서7길 12-6
3125,서울특별시,서대문구,홍제동,312-27,312,27,베스트빌,전세,47.89,202009,28,25000,0,2,2015,통일로39길 59-16
3126,서울특별시,서대문구,홍제동,312-28,312,28,삼화빌라,전세,44.82,202009,18,14000,0,3,1990,통일로39길 75
3127,서울특별시,서대문구,홍제동,312-28,312,28,삼화빌라,전세,44.82,202009,18,13200,0,3,1990,통일로39길 75
3128,서울특별시,서대문구,홍제동,312-123,312,123,신흥(312-123),월세,67.67,202009,9,3000,60,1,1998,통일로39다길 12
3129,서울특별시,서대문구,홍제동,06-01,6,1,육일빌라,전세,109.8,202009,1,45000,0,2,1992,세검정로4가길 9
3130,서울특별시,서대문구,홍제동,136-9,136,9,이지라이프,월세,45.72,202009,4,10000,59,4,2016,홍제원길 15-12
3131,서울특별시,서대문구,홍제동,122-9,122,9,장성아트빌,전세,42.02,202009,10,26500,0,2,2018,홍제원6길 14-1
3132,서울특별시,서대문구,홍제동,122-9,122,9,장성아트빌,전세,36.12,202009,29,22500,0,2,2018,홍제원6길 14-1
3133,서울특별시,서대문구,홍제동,360-83,360,83,정우주택,전세,41.86,202009,22,7500,0,2,1991,홍제내2나길 17
3134,서울특별시,서대문구,홍제동,330-298,330,298,정익1977,월세,29.26,202009,10,4000,60,4,2018,통일로39가길 47
3135,서울특별시,서대문구,홍제동,122-16,122,16,크로바빌라,전세,43.22,202009,14,12000,0,1,1991,홍제원6길 10
3136,서울특별시,서대문구,홍제동,313-20,313,20,한미빌라,전세,62.96,202009,17,15000,0,1,1994,통일로37다길 16
3137,서울특별시,서대문구,홍제동,341-14,341,14,한성빌라,전세,72.57,202009,19,24000,0,1,1991,홍제내2가길 16
3138,서울특별시,서대문구,홍제동,341-13,341,13,한솔빌라B동,전세,60.34,202009,3,15000,0,3,1992,홍제내2가길 22-14
3139,서울특별시,서대문구,홍제동,313-27,313,27,현대그린빌라드,전세,43.08,202009,1,17500,0,1,2003,통일로37가길 17-3
3140,서울특별시,서초구,내곡동,11,11,0,삼원카운티,전세,118.4,202009,3,110000,0,1,2019,능안말3길 8
3141,서울특별시,서초구,내곡동,11,11,0,삼원카운티,전세,95.9,202009,9,82000,0,1,2019,능안말3길 8
3142,서울특별시,서초구,반포동,612-130,612,130,(612-130),전세,46.03,202009,24,39900,0,3,2016,사평대로8길 28-4
3143,서울특별시,서초구,반포동,719-5,719,5,(719-5),전세,46.45,202009,3,20000,0,1,1986,사평대로53길 93-9
3144,서울특별시,서초구,반포동,727-15,727,15,(727-15),월세,33.53,202009,28,4000,40,1,2001,주흥길 39
3145,서울특별시,서초구,반포동,731-2,731,2,(731-2),월세,44.95,202009,11,20000,40,2,2004,주흥길 36
3146,서울특별시,서초구,반포동,743-11,743,11,(743-11),전세,29.94,202009,25,32000,0,3,2018,주흥5길 1
3147,서울특별시,서초구,반포동,Oct-94,94,10,(94-10),월세,82.92,202009,14,30000,100,4,2004,사평대로22길 15
3148,서울특별시,서초구,반포동,577-24,577,24,ESVILLE,월세,30.15,202009,10,6000,60,1,2013,동광로46길 6-4
3149,서울특별시,서초구,반포동,726-3,726,3,YM,월세,21.01,202009,21,800,62,3,2015,사평대로53길 65-10
3150,서울특별시,서초구,반포동,732-17,732,17,도연하우스(732-17),전세,29.4,202009,3,16500,0,5,2011,강남대로83길 64-8
3151,서울특별시,서초구,반포동,718-12,718,12,리더스빌,월세,17.125,202009,3,3000,56,2,2016,주흥길 64
3152,서울특별시,서초구,반포동,728-8,728,8,리베하임(728-8),전세,25.53,202009,2,18000,0,2,2012,주흥길 31-21
3153,서울특별시,서초구,반포동,717-16,717,16,리베하임1차,전세,26.37,202009,5,19000,0,4,2011,주흥길 65-4
3154,서울특별시,서초구,반포동,718-7,718,7,명진,전세,41.99,202009,28,20000,0,4,1998,주흥길 64-27
3155,서울특별시,서초구,반포동,Jun-96,96,6,몽마르뜨빌딩,전세,57.9,202009,28,31500,0,5,1991,서래로 23
3156,서울특별시,서초구,반포동,Aug-72,72,8,민유빌딩,월세,28.25,202009,5,10000,30,3,2002,서래로6길 17
3157,서울특별시,서초구,반포동,716,716,0,반포빌라트,월세,51.71,202009,18,1000,60,1,1996,주흥11길 11
3158,서울특별시,서초구,반포동,710-12,710,12,삼오리치빌,월세,29.86,202009,14,2000,125,2,2016,주흥길 72-7
3159,서울특별시,서초구,반포동,101-6,101,6,상아빌라B동,전세,51.28,202009,21,31500,0,3,1992,사평대로22길 102
3160,서울특별시,서초구,반포동,101-6,101,6,상아빌라B동,전세,51.28,202009,21,31500,0,3,1992,사평대로22길 102
3161,서울특별시,서초구,반포동,729-5,729,5,세종빌리지,전세,63.98,202009,20,30000,0,5,2010,주흥7길 10-37
3162,서울특별시,서초구,반포동,729-5,729,5,세종빌리지,전세,63.98,202009,20,30000,0,5,2010,주흥7길 10-37
3163,서울특별시,서초구,반포동,715-26,715,26,아름다운공간(2차),전세,16.22,202009,17,15000,0,5,2011,주흥11길 23-3
3164,서울특별시,서초구,반포동,732-12,732,12,아미르,월세,21.04,202009,28,1000,65,4,2013,강남대로83길 56-21
3165,서울특별시,서초구,반포동,701-34,701,34,영창반포드림빌(104-다동),전세,69.64,202009,7,46000,0,2,2003,주흥17길 23-9
3166,서울특별시,서초구,반포동,714-8,714,8,영창아트빌,전세,58.21,202009,14,30500,0,5,2003,주흥13길 25
3167,서울특별시,서초구,반포동,Feb-88,88,2,이화빌라,전세,115.1,202009,17,35000,0,2,1983,사평대로26길 98
3168,서울특별시,서초구,반포동,720-28,720,28,정연아트빌라,전세,71.52,202009,22,31500,0,4,1998,사평대로53길 80
3169,서울특별시,서초구,반포동,728-42,728,42,프라임힐(728-42),월세,29.93,202009,24,3000,55,3,2011,주흥길 35-7
